ZIP,INCOME
06604,32851
06605,43501
06606,53742
06607,37209
06608,31957
06610,42963
06611,112674
06612,133356
06614,78331
06615,53617
06673,53617
06699,53617
06701,11755
06702,11755
06703,35763
06704,35763
06705,43964
06706,39462
06708,50182
06710,27520
06712,103659
06716,83828
06720,11755
06721,11755
06722,11755
06723,11755
06724,11755
06725,11755
06726,11755
06749,103333
06750,59750
06751,86694
06752,103393
06753,91750
06754,91750
06755,93452
06756,93990
06757,54828
06758,91500
06759,82829
06762,103333
06763,81484
06770,59522
06776,81404
06777,84539
06778,80976
06779,63849
06781,65804
06782,79038
06783,110625
06784,110139
06785,95952
06786,65804
06787,65562
06790,58510
06791,93770
06792,58510
06793,80170
06794,87917
06795,95676
06796,78125
06798,79387
06801,94375
06804,106449
06807,140238
06810,56110
06811,87904
06812,101392
06813,56110
06814,56110
06816,56110
06817,56110
06820,208125
06824,133185
06825,105022
06828,105022
06829,218152
06830,104164
06831,140820
06836,140820
06838,165688
06840,176601
06850,85803
06851,93145
06852,85803
06853,145804
06854,64620
06855,88106
06856,
06857,64620
06858,85803
06860,64620
06870,209375
06875,129286
06876,129286
06877,145239
06878,203359
06879,145239
06880,165688
06881,165688
06883,218152
06888,165688
06889,165688
06890,170644
06896,129286
06897,180147
06901,64543
06902,68881
06903,203641
06904,64543
06905,110412
06906,68316
06907,85351
06910,68881
06911,68881
06912,68881
06913,68881
06914,64543
06920,68881
06921,64543
06922,68881
06926,68881
06927,110412
07001,64821
07002,54862
07003,72881
07004,100313
07005,104838
07006,106519
07007,106519
07008,67776
07009,110125
07010,60616
07011,55432
07012,83472
07013,86002
07014,100449
07015,55432
07016,116851
07017,39031
07018,38143
07019,39031
07020,102355
07021,173750
07022,54177
07023,119383
07024,75498
07026,48263
07027,74521
07028,170429
07029,58320
07030,118479
07031,76698
07032,61510
07033,101250
07034,86948
07035,84736
07036,63861
07039,145916
07040,115738
07041,101990
07042,85917
07043,188188
07044,104786
07045,139969
07046,162206
07047,56129
07050,35742
07051,35742
07052,92479
07054,83936
07055,33904
07057,57813
07058,111531
07059,139181
07060,57470
07061,57470
07062,66774
07063,75015
07064,77094
07065,66439
07066,85273
07067,100907
07068,96250
07069,122917
07070,87587
07071,70099
07072,84268
07073,76771
07074,53462
07075,100169
07076,110591
07077,78857
07078,250000
07079,115770
07080,91691
07081,101416
07082,122458
07083,80474
07086,83447
07087,42546
07088,51802
07090,149988
07091,149988
07092,122500
07093,50972
07094,94160
07095,80523
07096,94160
07097,56983
07099,61510
07101,23797
07102,23797
07103,27652
07104,33204
07105,44096
07106,35217
07107,30685
07108,25323
07109,64869
07110,89452
07111,37538
07112,34625
07114,22196
07175,23797
07184,23797
07188,23797
07189,23797
07191,23797
07192,23797
07193,23797
07195,23797
07198,23797
07199,23797
07201,43130
07202,42503
07203,46118
07204,66168
07205,61955
07206,44058
07207,46558
07208,46558
07302,108888
07303,108888
07304,45088
07305,46652
07306,49540
07307,56983
07308,108888
07310,134951
07311,201920
07395,108888
07399,56983
07401,151641
07403,77540
07405,110890
07407,73837
07410,102716
07416,57875
07417,160000
07418,99688
07419,85458
07420,76627
07421,94375
07422,88000
07423,163988
07424,75125
07428,86003
07430,106875
07432,99436
07435,124853
07436,112917
07438,101299
07439,81932
07440,95795
07442,91604
07444,81738
07446,133413
07450,144918
07451,144918
07452,159247
07456,114563
07457,97045
07458,166398
07460,95156
07461,84596
07462,86003
07463,110089
07465,84308
07470,107320
07474,107320
07480,105938
07481,143750
07495,
07501,25379
07502,54840
07503,34867
07504,50203
07505,28426
07506,89472
07507,89472
07508,75578
07509,25379
07510,25379
07511,96573
07512,96573
07513,40645
07514,36880
07522,28785
07524,32701
07533,34867
07538,75578
07543,40645
07544,32701
07601,56222
07602,56222
07603,78059
07604,82870
07605,88401
07606,66023
07607,86155
07608,31250
07620,113750
07621,81042
07624,128807
07626,117164
07627,150139
07628,96395
07630,109613
07631,77204
07632,132165
07640,136313
07641,168371
07642,118138
07643,62543
07644,53807
07645,111436
07646,80709
07647,90647
07648,112031
07649,145761
07650,63194
07652,101793
07653,101793
07656,103700
07657,70461
07660,64980
07661,111250
07662,76354
07663,93373
07666,101128
07670,144353
07675,115177
07676,113835
07677,150862
07699,56222
07701,76259
07702,116071
07703,
07704,161131
07710,85780
07711,135000
07712,56355
07715,84786
07716,88287
07717,73516
07718,92266
07719,84786
07720,59643
07721,69071
07722,157125
07723,81250
07724,74135
07726,106355
07727,75665
07728,85780
07730,91500
07731,99437
07732,61487
07733,144983
07734,52857
07735,63600
07737,80847
07738,129773
07739,137652
07740,51918
07746,140511
07747,92500
07748,114136
07750,106172
07751,142321
07752,88287
07753,61104
07754,61104
07755,86768
07756,58682
07757,106648
07758,91799
07760,130000
07762,72821
07763,106355
07764,85640
07765,142321
07799,74135
07801,67044
07802,67044
07803,91429
07806,67044
07820,
07821,107579
07822,69688
07823,54508
07825,89464
07826,80227
07827,66313
07828,77021
07829,54508
07830,136544
07831,92361
07832,86705
07833,
07834,109088
07836,105357
07837,107579
07838,100556
07839,107579
07840,75516
07842,96389
07843,76802
07844,89464
07845,164120
07846,202875
07847,105852
07848,83555
07849,92134
07850,88079
07851,69688
07852,96422
07853,149100
07855,78801
07856,85167
07857,53424
07860,78801
07863,84960
07865,103750
07866,98538
07869,120924
07870,
07871,129830
07874,90968
07875,78801
07876,118818
07877,78801
07878,103477
07879,107579
07880,129000
07881,
07882,84430
07885,74509
07890,80227
07901,132107
07902,132107
07920,132417
07921,101036
07922,144633
07924,135677
07926,
07927,97321
07928,154727
07930,136150
07931,197457
07932,116472
07933,111464
07934,149688
07935,130446
07936,105625
07938,132417
07939,
07940,120304
07945,164120
07946,143550
07950,115137
07960,104100
07961,
07962,104100
07963,104100
07970,250000
07974,145607
07976,113580
07977,48289
07978,101036
07979,175556
07980,100688
07981,115133
07999,115133
08001,68050
08002,75895
08003,115564
08004,80606
08005,64907
08006,70938
08007,59828
08008,80372
08009,83428
08010,62541
08011,
08012,70316
08014,98405
08015,62423
08016,75885
08018,83428
08019,87250
08020,71393
08021,47134
08022,92379
08023,54500
08025,122428
08026,78824
08027,64289
08028,66875
08029,54153
08030,55053
08031,47569
08032,70316
08033,108521
08034,92109
08035,85852
08036,94873
08037,67382
08038,49167
08039,68684
08041,106667
08042,150875
08043,82563
08045,58523
08046,67500
08048,84049
08049,57566
08050,72773
08051,76980
08052,58472
08053,90315
08054,87958
08055,112299
08056,155612
08057,125561
08059,66969
08060,78420
08061,128173
08062,122428
08063,61500
08064,
08065,66235
08066,43714
08067,75125
08068,57766
08069,46955
08070,58263
08071,73712
08072,69271
08073,190938
08074,
08075,75209
08076,93836
08077,93836
08078,61833
08079,44063
08080,93835
08081,82647
08083,67809
08084,68870
08085,110864
08086,76917
08087,61368
08088,73323
08089,62288
08090,76975
08091,52393
08092,75865
08093,52844
08094,73086
08095,45670
08096,66250
08097,84583
08098,83698
08099,47569
08101,20165
08102,20165
08103,25217
08104,23993
08105,31801
08106,69896
08107,57314
08108,80016
08109,67809
08110,57478
08201,59521
08202,81696
08203,62303
08204,63483
08205,60336
08210,65899
08212,48438
08213,63873
08214,62284
08215,63873
08217,
08218,65899
08219,63483
08220,60336
08221,84021
08223,76176
08224,60486
08225,71810
08226,61786
08230,83029
08231,60336
08232,41802
08234,73013
08240,
08241,89904
08242,51269
08243,70333
08244,52047
08245,65899
08246,
08247,96071
08248,212188
08250,62284
08251,47050
08252,65899
08260,43493
08270,62284
08302,49189
08310,43333
08311,61432
08312,63550
08313,49189
08314,73008
08315,47734
08316,
08317,85313
08318,76176
08319,86875
08320,
08321,19559
08322,79425
08323,62083
08324,72206
08326,60156
08327,80417
08328,51402
08329,91250
08330,62207
08332,49206
08340,
08341,31851
08342,62207
08343,85167
08344,67372
08345,53750
08346,
08347,76176
08348,56333
08349,47734
08350,56702
08352,68553
08353,65938
08360,45027
08361,73660
08362,45027
08401,26566
08402,66154
08403,107500
08404,26566
08405,26566
08406,49548
08501,114577
08502,170795
08504,180625
08505,86845
08510,140307
08511,84167
08512,81159
08514,89597
08515,140625
08518,55396
08520,88261
08525,122525
08526,89597
08527,86592
08528,68750
08530,94738
08533,98884
08534,125069
08535,155712
08536,95533
08540,124954
08541,124954
08542,72013
08543,124954
08544,124954
08550,189480
08551,128929
08553,105625
08554,78429
08555,86964
08556,118311
08557,118311
08558,180625
08559,118311
08560,107234
08561,
08562,59886
08601,36121
08602,115118
08603,115118
08604,115118
08605,115118
08606,115118
08607,115118
08608,15855
08609,29336
08610,57765
08611,36121
08618,40581
08619,70203
08620,87606
08625,15855
08628,89630
08629,56462
08638,53435
08640,59821
08641,51551
08644,15855
08645,15855
08646,15855
08647,15855
08648,93696
08650,115118
08666,15855
08690,96503
08691,115118
08695,15855
08701,42993
08720,120701
08721,77990
08722,70586
08723,66378
08724,77297
08730,127163
08731,70976
08732,81574
08733,59878
08734,79907
08735,60719
08736,106362
08738,89375
08739,89375
08740,64924
08741,88971
08742,87426
08750,114013
08751,50982
08752,68906
08753,73227
08754,73227
08755,69682
08756,77990
08757,39271
08758,64531
08759,36980
08801,115700
08802,119922
08803,101618
08804,77292
08805,68857
08807,115974
08808,72750
08809,99000
08810,122009
08812,92490
08816,101245
08817,84605
08818,84605
08820,116577
08821,54868
08822,104104
08823,101690
08824,122309
08825,101618
08826,92361
08827,110395
08828,75096
08829,84634
08830,83329
08831,73122
08832,53813
08833,133576
08834,95094
08835,65163
08836,143500
08837,74764
08840,111833
08844,115286
08846,82663
08848,95094
08850,108114
08852,101088
08853,122917
08854,89244
08855,89244
08857,88736
08858,
08859,78787
08861,50067
08862,50067
08863,80420
08865,57756
08867,123241
08868,123241
08869,72981
08870,130814
08871,74352
08872,74352
08873,87213
08875,87213
08876,86395
08879,71242
08880,77713
08882,64951
08884,74668
08885,104104
08886,106429
08887,82692
08888,130814
08889,130814
08890,
08899,84605
08901,40428
08902,83057
08903,40428
08904,67829
08906,84605
08933,40428
08989,84605
10001,85168
10002,35594
10003,100791
10004,123056
10005,130116
10006,125364
10007,234958
10008,234958
10009,60788
10010,110142
10011,114134
10012,101815
10013,104167
10014,119026
10016,102703
10017,106795
10018,105479
10019,94477
10020,
10021,115681
10022,123693
10023,115080
10024,118594
10025,80025
10026,52082
10027,42754
10028,111302
10029,32500
10030,33720
10031,41848
10032,40054
10033,46349
10034,45643
10035,26893
10036,83812
10037,39463
10038,82910
10039,32257
10040,45811
10041,123056
10043,130116
10044,86483
10045,123056
10055,123693
10060,
10065,118310
10069,155702
10075,114481
10080,250000
10081,130116
10087,106795
10090,
10101,94477
10102,94477
10103,
10104,94477
10105,94477
10106,94477
10107,94477
10108,83812
10109,83812
10110,
10111,
10112,
10113,114134
10114,100791
10115,
10116,42754
10117,
10118,85168
10119,
10120,85168
10121,
10122,85168
10123,85168
10124,
10125,85168
10126,123693
10128,103817
10129,105479
10130,85168
10131,115681
10132,118594
10133,115080
10138,102703
10150,123693
10151,123693
10152,
10153,
10154,
10155,123693
10156,102703
10157,102703
10158,102703
10159,110142
10160,110142
10161,114134
10162,178822
10163,106795
10164,106795
10165,
10166,106795
10167,
10168,
10169,
10170,
10171,
10172,
10173,
10174,
10175,106795
10176,83812
10177,
10178,106795
10179,106795
10185,83812
10199,
10203,130116
10211,
10212,
10213,104167
10242,234958
10249,234958
10256,125364
10257,130116
10258,
10259,106795
10260,130116
10261,106795
10265,130116
10268,130116
10269,130116
10270,130116
10271,
10272,82910
10273,82910
10274,123056
10275,123056
10276,100791
10277,
10278,
10279,
10280,146875
10281,250000
10282,250000
10285,146875
10286,130116
10292,82910
10301,55700
10302,55864
10303,55198
10304,53843
10305,74063
10306,78745
10307,77278
10308,87493
10309,93248
10310,69201
10311,
10312,88567
10313,77761
10314,77761
10451,26419
10452,25771
10453,22914
10454,21553
10455,23962
10456,25868
10457,25967
10458,30339
10459,24805
10460,24086
10461,55332
10462,48315
10463,56568
10464,76917
10465,73068
10466,44354
10467,34964
10468,34988
10469,57124
10470,58839
10471,81594
10472,29934
10473,36686
10474,26901
10475,46340
10501,130313
10502,161734
10503,
10504,213688
10505,118333
10506,194917
10507,66106
10509,94768
10510,153152
10511,99479
10512,90585
10514,244527
10516,93750
10517,100313
10518,190058
10519,
10520,94261
10521,94261
10522,120631
10523,90406
10524,115833
10526,123571
10527,144286
10528,110417
10530,101553
10532,97125
10533,135697
10535,65147
10536,161650
10537,73235
10538,153750
10540,161650
10541,109076
10542,109076
10543,82265
10545,
10546,144167
10547,96833
10548,78724
10549,95704
10550,42002
10551,42002
10552,68196
10553,60403
10560,129306
10562,73797
10566,55453
10567,118482
10570,124427
10573,69523
10576,180000
10577,193125
10578,106176
10579,120162
10580,168750
10583,177332
10587,116741
10588,73233
10589,94652
10590,141646
10591,79988
10594,133256
10595,106331
10596,70714
10597,222917
10598,116741
10601,70701
10602,75775
10603,94088
10604,84741
10605,108065
10606,75775
10607,127232
10610,84741
10701,45049
10702,45049
10703,60964
10704,73956
10705,46013
10706,119841
10707,81818
10708,105738
10709,100000
10710,86132
10801,57103
10802,57103
10803,150688
10804,166000
10805,62556
10901,93389
10910,
10911,
10912,87775
10913,123787
10914,126389
10915,
10916,107938
10917,97778
10918,98314
10919,98017
10920,101250
10921,85182
10922,99732
10923,79317
10924,93947
10925,77823
10926,68011
10927,58750
10928,79602
10930,129083
10931,63438
10932,
10933,98086
10940,56758
10941,65562
10949,66959
10950,66959
10952,55481
10953,127260
10954,93816
10956,121421
10958,87222
10959,87775
10960,80742
10962,94464
10963,71324
10964,96979
10965,98996
10968,97174
10969,67292
10970,84980
10973,93611
10974,89107
10975,
10976,60972
10977,56724
10979,70515
10980,94159
10981,98314
10982,93389
10983,110929
10984,112188
10985,
10986,119063
10987,103795
10988,74875
10989,105569
10990,87775
10992,94167
10993,53750
10994,136250
10996,107031
10997,107031
10998,86946
11001,102306
11002,102306
11003,91817
11004,91226
11005,63368
11010,98517
11020,123333
11021,89556
11022,89556
11023,104511
11024,96620
11026,89556
11027,89556
11030,164159
11040,111035
11042,
11050,112461
11051,112461
11052,112461
11053,112461
11054,112461
11055,112461
11096,45205
11101,51964
11102,56674
11103,62775
11104,57155
11105,62841
11106,56442
11109,133070
11120,51964
11201,109472
11202,109472
11203,46971
11204,47135
11205,47437
11206,31549
11207,35849
11208,37640
11209,65181
11210,59520
11211,59190
11212,28495
11213,37556
11214,52119
11215,108178
11216,52239
11217,94970
11218,60821
11219,36573
11220,40576
11221,43361
11222,73391
11223,44647
11224,31371
11225,48597
11226,45031
11228,63641
11229,55187
11230,43344
11231,84223
11232,47785
11233,35686
11234,75362
11235,45578
11236,60885
11237,46351
11238,75757
11239,24610
11241,109472
11242,109472
11243,94970
11245,109472
11247,52239
11249,59190
11251,59190
11252,65181
11256,37640
11351,
11352,38451
11354,43660
11355,38451
11356,57849
11357,74255
11358,66173
11359,
11360,82982
11361,81846
11362,82827
11363,90443
11364,70408
11365,62509
11366,78223
11367,57310
11368,45980
11369,51864
11370,53293
11371,
11372,52792
11373,45677
11374,55550
11375,72982
11377,51675
11378,61631
11379,75320
11380,45677
11381,75320
11385,60526
11386,60526
11405,45820
11411,81678
11412,71995
11413,80758
11414,70490
11415,64055
11416,59092
11417,66978
11418,63079
11419,62014
11420,61484
11421,64544
11422,85436
11423,66070
11424,
11425,
11426,77487
11427,65494
11428,68675
11429,77037
11430,
11431,52277
11432,52277
11433,45820
11434,57454
11435,55268
11436,66837
11439,52277
11451,
11499,
11501,89956
11507,110400
11509,141667
11510,95786
11514,83750
11516,100347
11518,91343
11520,68945
11530,144479
11531,144479
11542,74472
11545,139485
11547,116071
11548,120057
11549,
11550,57497
11551,57497
11552,100326
11553,67152
11554,93855
11555,67152
11556,
11557,114949
11558,87176
11559,114816
11560,110341
11561,88249
11563,81068
11565,106875
11566,133333
11568,170250
11569,114844
11570,106574
11571,106574
11572,103401
11575,75881
11576,157057
11577,120650
11579,113095
11580,98922
11581,95829
11582,98922
11590,92506
11596,116143
11598,130906
11599,144479
11690,41190
11691,41190
11692,42333
11693,53829
11694,79145
11695,53829
11697,100909
11701,76593
11702,104744
11703,92817
11704,81028
11705,95590
11706,79928
11707,104744
11709,100078
11710,115328
11713,71101
11714,99645
11715,113017
11716,80068
11717,69615
11718,119750
11719,89375
11720,94192
11721,108611
11722,67222
11724,189000
11725,120750
11726,67259
11727,77891
11729,84063
11730,115981
11731,106453
11732,115333
11733,143438
11735,96455
11737,96455
11738,95129
11739,140000
11740,107446
11741,98914
11742,89000
11743,117273
11746,101171
11747,123167
11749,86318
11751,94395
